Part Number,Current Noise Density (typ),Analog.com Inventory,# of Amps,GBP (typ),BW -3 dB (typ),Slew Rate (typ),Vos (max),VNoise Density (typ),Ibias (max),Rail to Rail,Iq/Amp (typ),Vs span (min),Vs span (max),1ku List Price,Package Area,Package
LTC1051,0.0000000000000022,150,2,2500000,,4,0.000005,0.00000007,0.000000000065,In to V- Output,0.001,4.75,16.5,8.115,65.7352,8-Lead PDIP (Narrow 0.3 Inch) 16-Lead SOIC (Wide 0.3 Inch)
OP249,0.000000000000003,7600,2,4700000,,22,0.00075,0.000000016,0.000000000075,,0.0035,9,36,4.155,31,8-Lead PDIP 8-Lead SOIC LCC:CER LEADLESS CHIP CARR CERDIP GLASS SEAL
AD844,0.000000000012,268,1,,60000000,2000,0.00015,0.000000002,0.00000025,,0.0065,9,36,9.54,83.6577,8-Lead PDIP 8-Lead CerDIP 16 ld SOIC CHIPS OR DIE
AD844S,,,1,,60000000,,0.0003,,0.00000045,,,9,36,,,CERDIP GLASS SEAL
AD848,0.0000000000015,101,1,175000000,35000000,300,0.0023,0.000000005,0.000005,,0.0048,9,36,6.69,31,8-Lead PDIP 8-Lead CerDIP 8-Lead SOIC CHIPS OR DIE
AD708,0.00000000000012,100,2,900000,,0.3,0.00003,0.0000000096,0.000000001,,0.00275,6,36,7.8,83.6577,8-Lead PDIP 8-Lead CerDIP
AD841,,14,1,40000000,40000000,300,0.001,0.000000015,0.000005,,0.011,10,36,,82.6281,20-Lead LCC 14-Lead PDIP 14-Lead CerDIP LCC:CER LEADLESS CHIP CARR
LT1097,0.000000000000008,1065,1,700000,,0.2,0.00005,0.000000014,0.00000000025,,0.00035,2,40,3.51,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LT1115,0.0000000000012,1043,1,70000000,,15,0.0002,0.0000000009,0.00000038,,0.0085,8,44,5.82,65.7352,8-Lead PDIP (Narrow 0.3 Inch) 16-Lead SOIC (Wide 0.3 Inch)
LTC1053,0.0000000000000022,360,4,2500000,,4,0.000005,0.00000007,0.000000000065,In to V- Output,0.001,4.75,16.5,17.46,125.1264,14-Lead PDIP (Narrow 0.3 Inch) 18-Lead SOIC (Wide 0.3 Inch)
OP177,0.00000000000014,55901,1,600000,,0.3,0.000025,0.00000001,0.000000002,,0.0016,6,44,1.635,31,8-Lead PDIP 8-Lead SOIC
AD713,0.00000000000001,789,4,4000000,4000000,20,0.0015,0.000000016,0.00000000015,,0.003,9,36,11.055,111.825,14-Lead PDIP 14-Lead CerDIP 16 ld SOIC
LT1079,0.00000000000006,222,4,200000,,0.07,0.0001,0.000000028,0.000000008,In to V-,0.000038,2.2,44,5.46,111.6136,14-Lead PDIP (Narrow 0.3 Inch) 16-Lead SOIC (Wide 0.3 Inch)
LT1079MJ,0.00000000000006,222,4,200000,,0.07,0.0001,0.000000028,0.000000008,,0.000038,2.2,44,,111.6136,14-Lead PDIP (Narrow 0.3 Inch) 16-Lead SOIC (Wide 0.3 Inch)
AD842,,47,1,80000000,,375,0.001,0.000000009,0.000005,,0.013,10,36,,111.825,LCC:CER LEADLESS CHIP CARR 14-Lead PDIP 14-Lead CerDIP 16 ld SOIC CHIPS OR DIE
AD845,0.0000000000001,485,1,16000000,,100,0.00025,0.000000012,0.000000001,,0.01,9.5,36,12.525,83.6577,8-Lead PDIP 8-Lead CerDIP 16 ld SOIC CHIPS OR DIE
AD847,0.0000000000015,8985,1,50000000,50000000,300,0.001,0.000000015,0.0000066,,0.0048,9,36,6.36,31,8-Lead PDIP 8-Lead CerDIP 8-Lead SOIC CHIPS OR DIE
LT1078,0.00000000000006,882,2,200000,,0.07,0.00007,0.000000028,0.000000008,In to V-,0.000038,2.2,44,4.335,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch) 16-Lead SOIC (Wide 0.3 Inch)
LTC1050,0.0000000000000018,257,1,2500000,,4,0.000005,0.00000009,0.00000000003,In to V- Output,0.001,4.75,18,4.32,31.00979,14-Lead PDIP (Narrow 0.3 Inch) 8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
OP290,,0,2,20000,,0.012,0.0005,0.00000008,0.000000025,In to V-,0.00002,1.6,36,8.43,83.9216,8-Lead PDIP
LT1178,0.00000000000001,15,2,85000,,0.04,0.00007,0.000000049,0.000000005,In to V-,0.000012,2,44,4.74,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch) 16-Lead SOIC (Wide 0.3 Inch)
LT1179,0.00000000000001,12,4,85000,,0.04,0.0001,0.000000049,0.000000005,In to V-,0.000012,2,44,5.94,111.6136,14-Lead PDIP (Narrow 0.3 Inch) 16-Lead SOIC (Wide 0.3 Inch)
AD744,0.00000000000001,10841,1,13000000,13000000,75,0.0005,0.000000016,0.0000000001,,0.0035,9,36,5.55,31,8-Pin TO-99 8-Lead PDIP 8-Lead CerDIP 8-Lead SOIC CHIPS OR DIE
OP97,0.00000000000002,13391,1,900000,,0.2,0.000025,0.000000014,0.0000000001,,0.0006,4,40,2.76,31,8-Lead PDIP 8-Lead SOIC CERDIP GLASS SEAL
AD549,0.00000000000000011,0,1,1000000,1000000,3,0.0005,0.000000035,0.00000000000006,,0.0007,10,36,,88.36,CHIPS OR DIE 8-Pin TO-99
OP200,0.0000000000004,866,2,500000,,0.15,0.000075,0.000000011,0.000000002,,0.000775,3,36,7.395,83.6577,8-Lead PDIP 8-Lead CerDIP 16 ld SOIC LCC:CER LEADLESS CHIP CARR CERDIP GLASS SEAL
OP200S,,,2,,,,0.000075,,0.000000002,,,3,36,,,LCC:CER LEADLESS CHIP CARR CERDIP GLASS SEAL
LT1006,0.00000000000007,1281,1,600000,,0.4,0.00005,0.000000022,0.000000015,In to V-,0.00034,4,44,3.12,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
OP270,0.0000000000006,1193,2,5000000,,2.4,0.000075,0.0000000032,0.00000002,,0.00325,9,36,6.735,83.6577,8-Lead PDIP 8-Lead CerDIP 16 ld SOIC CERDIP GLASS SEAL
OP270S,,,2,,,,0.000075,,0.00000002,,0.00325,9,36,,,14-Lead CerPak LCC:CER LEADLESS CHIP CARR CERDIP GLASS SEAL CHIPS OR DIE
OP42,0.000000000000007,322,1,10000000,,52,0.00075,0.000000012,0.00000000025,,0.0051,16,40,5.52,31,8-Pin TO-99 8-Lead PDIP 8-Lead CerDIP CERPAK(HERM CER SRF MOUNT) 8-Lead SOIC LCC:CER LEADLESS CHIP CARR CHIPS OR DIE
OP42S,,,1,,,,0.001,,0.0000000002,,,16,40,,,ROUND HEADER/METAL CAN CERDIP GLASS SEAL
OP471,0.0000000000004,0,4,6500000,,8,0.0008,0.0000000065,0.000000025,,0.0023,9,36,13.02,111.825,16 ld SOIC LCC:CER LEADLESS CHIP CARR CERDIP GLASS SEAL
OP471S,,,4,,,,0.0004,,0.000000025,,,9,36,,,CERPAK(HERM CER SRF MOUNT) CERDIP GLASS SEAL CER. FLATPACK WITH LEADS
OP490,0.00000000000007,79,4,20000,,0.012,0.001,0.00000006,0.000000025,In to V-,0.00002,3,36,11.7,111.825,14-Lead PDIP 16 ld SOIC
RH1056A,0,,1,6500000,,10,0.0003,0.000000028,0.00000000005,,0.0065,8,40,,54.1782,10-Lead Flatpak (Glass Sealed Hermetic) 8-Lead TO-5 (0.2 Inch PCD) CHIPS OR DIE
RH1078M,0.00000000000025,,2,200000,,0.04,0.00012,0.000000024,0.000000015,,0.000075,4.5,44,,54.1782,8-Lead CERDIP (Narrow 0.3 Inch) 10-Lead Flatpak (Glass Sealed Hermetic) 8-Lead TO-5 (0.2 Inch PCD) CHIPS OR DIE
RH108A,,,1,500000,,,0.001,,0.000000002,,0.0006,,40,,78.3336,14-Lead Flatpak (Hermetic) 8-Lead TO-5 (0.2 Inch PCD) CHIPS OR DIE
AD648,0.0000000000000018,1307,2,1000000,1000000,1.8,0.001,0.00000003,0.00000000001,,0.00017,9,36,4.77,31,8-Lead PDIP 8-Lead SOIC
AD648S,,,2,,,,0.001,,0.00000000001,,,9,36,,,CERDIP GLASS SEAL CHIPS OR DIE ROUND HEADER/METAL CAN
AD711,0.00000000000001,32402,1,4000000,4000000,20,0.001,0.000000016,0.00000000005,,0.0028,9,36,3.315,31,8-Lead PDIP 8-Lead CerDIP 8-Lead SOIC
AD712,0.00000000000001,18918,2,4000000,4000000,20,0.001,0.000000016,0.000000000075,,0.0028,9,36,3.405,31,8-Lead PDIP 8-Lead CerDIP 8-Lead SOIC
LT1057,0.0000000000000015,897,2,5000000,,14,0.00045,0.000000013,0.00000000005,,0.0016,8,40,3.93,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LT1057MH/883,0.0000000000000015,897,2,5000000,,14,0.00045,0.000000013,0.00000000005,,0.0016,8,40,,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LT1058,0.0000000000000015,494,4,5000000,,14,0.0006,0.000000013,0.00000000005,,0.0016,8,40,6.735,111.6136,14-Lead PDIP (Narrow 0.3 Inch) 16-Lead SOIC (Wide 0.3 Inch)
OP470,0.0000000000004,7236,4,6000000,,2,0.0004,0.0000000032,0.000000025,,0.00225,9,36,10.155,111.825,14-Lead PDIP 16 ld SOIC LCC:CER LEADLESS CHIP CARR CERDIP GLASS SEAL
OP470S,,,4,,,,0.0004,,0.000000025,,,9,36,,,LCC:CER LEADLESS CHIP CARR CERDIP GLASS SEAL CER. FLATPACK WITH LEADS CHIPS OR DIE
LT1028,0.000000000001,2503,1,75000000,,15,0.00004,0.00000000085,0.00000009,,0.0074,8,44,9.54,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch) 16-Lead SOIC (Wide 0.3 Inch) CHIPS OR DIE
OP400,0.0000000000006,12495,4,500000,,0.15,0.00015,0.000000011,0.000000003,,0.0006,6,40,11.175,111.825,14-Lead PDIP 14-Lead CerDIP 16 ld SOIC CHIPS OR DIE LCC:CER LEADLESS CHIP CARR
OP400S,,,4,,,,0.00015,,0.000000003,,,6,40,,,LCC:CER LEADLESS CHIP CARR CERPAK(HERM CER SRF MOUNT) CERDIP GLASS SEAL CHIPS OR DIE
OP77,0.00000000000012,596,1,600000,,0.3,0.000025,0.0000000096,0.000000002,,0.002,6,44,,83.6577,8-Pin TO-99 8-Lead CerDIP LCC:CER LEADLESS CHIP CARR CHIPS OR DIE
OP77S,,,1,,,,0.000025,,0.000000002,,,6,44,,,LCC:CER LEADLESS CHIP CARR ROUND HEADER/METAL CAN CERPAK(HERM CER SRF MOUNT) CERDIP GLASS SEAL
LT1022,0.0000000000000018,7,1,8500000,,26,0.00025,0.000000014,0.00000000005,,0.0052,20,40,4.5,65.7352,8-Lead TO-5 (0.2 Inch PCD) 8-Lead PDIP (Narrow 0.3 Inch)
LT1022AMH/883,0.0000000000000018,7,1,8500000,,26,0.00025,0.000000014,0.00000000005,,0.0052,20,40,,65.7352,8-Lead TO-5 (0.2 Inch PCD) 8-Lead PDIP (Narrow 0.3 Inch)
LT1024,0.00000000000002,0,2,1000000,,0.2,0.00005,0.000000014,0.00000000012,,0.00038,4,40,9.54,126.4885,14-Lead PDIP (Narrow 0.3 Inch)
LTC1052,0.0000000000000006,46,1,1200000,,4,0.000005,0.00000003,0.00000000003,In to V- Output,0.0017,4.75,18,6.585,65.7352,14-Lead PDIP (Narrow 0.3 Inch) 8-Lead PDIP (Narrow 0.3 Inch) 16-Lead SOIC (Wide 0.3 Inch)
LT1013,0.00000000000007,13462,2,800000,,0.4,0.00015,0.000000022,0.00000002,In to V-,0.00035,4,44,3.045,31.00979,8-Lead TO-5 (0.2 Inch PCD) 8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LT1013AMH,0.00000000000007,13462,2,800000,,0.4,0.00015,0.000000022,0.00000002,In to V-,0.00035,4,44,,31.00979,8-Lead TO-5 (0.2 Inch PCD) 8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LT1014,0.00000000000007,579,4,800000,,0.4,0.00015,0.000000022,0.00000002,In to V-,0.00035,4,44,5.535,111.6136,14-Lead PDIP (Narrow 0.3 Inch) 16-Lead SOIC (Wide 0.3 Inch)
LT1010,,1524,1,30000000,,200,0.15,0.00000002,0.00025,,0.005,4.5,44,4.815,9,N/A 5-Lead TO-220 (Flow 06) 5-Lead TO-220 8-Lead PDIP (Narrow 0.3 Inch) 8-Lead DFN (3mm x 3mm x 0.75mm w/ EP)
LT1055,0.0000000000000018,264,1,4500000,,12,0.0007,0.000000015,0.00000000005,,0.0028,8,40,3.045,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LT1056,0.0000000000000018,114,1,5500000,,14,0.0008,0.000000015,0.00000000005,,0.005,8,40,3.045,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
RH101A,,,1,100000,,,0.002,,0.000000075,,0.003,4,44,,54.1782,10-Lead Flatpak (Glass Sealed Hermetic) CHIPS OR DIE
RH118,,,1,15000000,,50,0.006,,,,0.008,,40,,54.1782,10-Lead Flatpak (Glass Sealed Hermetic) 8-Lead TO-5 (0.2 Inch PCD)
RH27C,0.0000000000006,,1,5000000,,1.7,0.00006,0.0000000055,0.00000006,,0.0035,,44,,54.1782,10-Lead Flatpak (Glass Sealed Hermetic) 8-Lead TO-5 (0.2 Inch PCD) CHIPS OR DIE
RH37C,0.0000000000006,,1,45000000,,11,0.0001,0.000000008,0.00000015,,0.0056,,44,,54.1782,10-Lead Flatpak (Glass Sealed Hermetic) 8-Lead TO-5 (0.2 Inch PCD)
LT1001,0.0000000000001,1498,1,800000,,0.25,0.000025,0.0000000096,0.000000002,,0.0015,6,44,2.655,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LT1002,0.0000000000001,46,2,800000,,0.25,0.00006,0.0000000096,0.000000003,,0.00153,6,44,5.715,126.4885,14-Lead PDIP (Narrow 0.3 Inch)
LT1007,0.0000000000004,10,1,8000000,,2.5,0.000025,0.0000000025,0.000000035,,0.0026,10,30,3.045,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LT1008,0.00000000000002,0,1,1000000,,0.2,0.00012,0.000000014,0.0000000001,,0.00038,4,40,5.925,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LT1012,0.00000000000002,802,1,1000000,,0.2,0.000025,0.000000014,0.0000000001,,0.00037,2.4,40,3.21,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
LT1037,0.0000000000004,436,1,60000000,,15,0.000025,0.0000000025,0.000000035,,0.0026,8,44,3.045,31.00979,8-Lead PDIP (Narrow 0.3 Inch) 8-Lead SOIC (Narrow 0.15 Inch)
OP227S,,,2,,,,0.00008,,0.00000004,,,,,,,CERDIP GLASS SEAL CERPAK(HERM CER SRF MOUNT)
OP27,0.0000000000004,29974,1,8000000,,2.8,0.000025,0.000000003,0.00000004,,0.0057,8,36,2.385,31,8-Lead PDIP 8-Lead SOIC ROUND HEADER/METAL CAN CERDIP GLASS SEAL CHIPS OR DIE
OP27S,,1,1,,,,0.000025,,,,,8,36,,,ROUND HEADER/METAL CAN CERPAK(HERM CER SRF MOUNT) CERDIP GLASS SEAL CHIPS OR DIE LCC:CER LEADLESS CHIP CARR
OP37,0.0000000000017,20216,1,63000000,,17,0.0001,0.000000003,0.00000004,,0.003,8,44,2.145,31,8-Lead PDIP 8-Lead CerDIP 8-Lead SOIC CHIPS OR DIE
OP37S,,,1,,,,0.000025,,0.00000004,,,8,44,,,ROUND HEADER/METAL CAN CERDIP GLASS SEAL
OP215S,,,2,,,,0.001,,0.0000000001,,,20,32,,,ROUND HEADER/METAL CAN LCC:CER LEADLESS CHIP CARR CHIPS OR DIE CERDIP GLASS SEAL
OP11S,,,4,,,,0.0005,,0.0000003,,,10,30,,,CHIPS OR DIE CER. FLATPACK WITH LEADS
OP15S,,,1,,,,0.0005,,0.00000000005,,,20,36,,,ROUND HEADER/METAL CAN CERDIP GLASS SEAL CER. FLATPACK WITH LEADS
OP16S,,,1,,,,0.0005,,0.00000000005,,,,,,,CERDIP GLASS SEAL ROUND HEADER/METAL CAN
PM155S,,,1,,,,0.002,,0.000000003,,,10,20,,,CERDIP GLASS SEAL ROUND HEADER/METAL CAN
PM156S,,1,1,,,,0.002,,0.000000003,,,10,20,,,CERDIP GLASS SEAL ROUND HEADER/METAL CAN
OP12S,,,1,,,,0.00015,,0.000000002,,,10,30,,,CHIPS OR DIE
PM108S,,,1,,,,0.0005,,0.000000002,,,10,40,,,ROUND HEADER/METAL CAN CER. FLATPACK WITH LEADS CERDIP GLASS SEAL CHIPS OR DIE
OP07,0.00000000000012,37203,1,600000,,0.3,0.000075,0.0000000096,0.000000004,,0.004,6,36,1.13738,31,8-Lead PDIP 8-Lead SOIC
OP07S,,34,1,,,,0.000025,,0.000000002,,,6,36,,,ROUND HEADER/METAL CAN CERDIP GLASS SEAL CHIPS OR DIE CER. FLATPACK WITH LEADS
MAX40075,0.0000000000000005,108403,1,10000000,10000000,3,0.00015,0.0000000055,0.0000000023,Output Only,0.0022,2.7,5.5,1.12,9,6-WLCSP-N/A 6-SOT_23-N/A
MAX40077,0.0000000000000005,31592,2,10000000,10000000,3,0.00035,0.0000000055,0.00000000026,Output Only,0.0022,2.7,5.5,1.07,15.593,"8-WLCSP-N/A Micro-MAX, Thin Shrink Small-Outline"
MAX40088,0.0000000000000005,95359,1,42000000,42000000,10,0.00015,0.0000000055,0.0000000023,Output Only,0.0022,2.7,5.5,1.12,9,EVALUATION BOARDS 6-WLCSP-N/A 6-SOT_23-N/A
MAX40089,0.0000000000000005,137776,2,42000000,42000000,10,0.00035,0.0000000055,0.00000000026,Output Only,0.0022,2.7,5.5,1.39,15.593,"8-WLCSP-N/A Micro-MAX, Thin Shrink Small-Outline"
MAX40108,0.0000000000001,1417600,1,,168000,0.08,0.00001,0.00000009,0.0000000002,Both,0.0000255,0.9,3.6,1.12,,6-WLCSP-N/A
MAX4227,0.000000000003,,2,,600000000,1700,0.005,0.000000002,0.00001,,0.006,5.7,11,3.18,31,"Small-Outline IC, Narrow (0.15in)"
MAX44259,0.0000000000000012,8,1,,15000000,7,0.0008,,0.0000000000005,Both,0.00075,1.7,5.5,0.82,,5-SOT_23-N/A
MAX4477,0.0000000000000005,13335,2,,10000000,3,0.00075,0.0000000045,0.00000000015,Output Only,0.0025,2.7,5.5,1.42,15.593,"Small-Outline IC, Narrow (0.15in) Micro-MAX, Thin Shrink Small-Outline 8-MINI_SO-N/A"
